method,seed,trial_id,freezing_ratio,learning_rate,dropout_rate,l2_reg,optimizer,batch_size,val_accuracy,test_accuracy,best_epoch,total_epochs,training_time_seconds,from_cache,timestamp
ant_colony_optimisation,0,33,0.9,0.0005,0.6,0.001,adamw,32,0.9356223344802856,0.9224137663841248,29,40,67.6,False,2026-05-30T06:15:24.439465
ant_colony_optimisation,0,34,0.8,0.0001,0.0,0.05,adam,16,0.9055793881416321,0.9482758641242981,15,26,59.1,False,2026-05-30T06:16:27.542133
ant_colony_optimisation,0,35,0.99,0.0001,0.6,0.05,sgd,8,0.6952789425849915,0.6724137663841248,24,35,55.3,False,2026-05-30T06:17:24.568151
ant_colony_optimisation,0,36,0.7,1e-05,0.6,0.02,adamw,8,0.8197425007820129,0.7974137663841248,27,38,75.5,False,2026-05-30T06:18:41.908493
ant_colony_optimisation,0,37,0.9,5e-05,0.5,0.01,adamw,32,0.8497853875160217,0.8534482717514038,,,0.0,True,2026-05-30T06:18:41.930231
ant_colony_optimisation,0,38,0.7,0.0005,0.2,0.05,adamw,32,0.9227467775344849,0.9181034564971924,8,19,55.6,False,2026-05-30T06:19:42.061888
ant_colony_optimisation,0,39,0.8,0.005,0.5,0.01,sgd,16,0.9227467775344848,0.9353448152542114,,,0.0,True,2026-05-30T06:19:42.076738
ant_colony_optimisation,0,40,0.9,0.005,0.0,0.05,adamw,16,0.9184549450874329,0.9051724076271057,20,31,60.7,False,2026-05-30T06:20:47.130593
ant_colony_optimisation,0,41,0.99,0.001,0.3,0.01,sgd,8,0.8412017226219177,0.8706896305084229,24,35,56.2,False,2026-05-30T06:21:45.339204
ant_colony_optimisation,0,42,0.95,0.005,0.5,0.005,sgd,8,0.9227467775344849,0.9181034564971924,24,35,57.1,False,2026-05-30T06:22:44.448176
ant_colony_optimisation,0,43,0.85,0.0001,0.4,0.001,adamw,8,0.9313304424285889,0.9482758641242981,24,35,63.6,False,2026-05-30T06:23:50.189719
ant_colony_optimisation,0,44,0.95,0.005,0.0,0.05,sgd,32,0.8712446093559265,0.8491379022598267,22,33,55.8,False,2026-05-30T06:24:50.466743
ant_colony_optimisation,0,45,0.99,0.0001,0.6,0.1,adamw,32,0.8197425007820129,0.818965494632721,,,0.0,True,2026-05-30T06:27:12.581883
ant_colony_optimisation,0,46,0.99,0.0005,0.6,0.05,adam,32,0.8626609444618225,0.8836206793785095,24,35,79.5,False,2026-05-30T06:28:38.548750
ant_colony_optimisation,0,47,0.9,1e-05,0.3,0.001,adamw,16,0.6995708346366882,0.6896551847457886,33,40,80.8,False,2026-05-30T06:30:02.542672
ant_colony_optimisation,0,48,0.85,0.0005,0.0,0.1,adamw,32,0.9227467775344849,0.931034505367279,14,25,56.9,False,2026-05-30T06:31:02.597578
ant_colony_optimisation,0,49,0.99,0.0005,0.0,0.05,adamw,32,0.8755365014076233,0.8965517282485962,21,32,53.4,False,2026-05-30T06:31:59.619208
