method,seed,trial_id,freezing_ratio,learning_rate,dropout_rate,l2_reg,optimizer,batch_size,val_accuracy,test_accuracy,best_epoch,total_epochs,training_time_seconds,from_cache,timestamp
firefly_algorithm,3,48,0.8,0.005,0.6,0.1,adam,16,0.9484978318214417,0.9396551847457886,,,0.0,True,2026-05-30T21:51:11.901065
firefly_algorithm,3,49,0.85,0.005,0.6,0.1,adam,16,0.9184549450874328,0.926724135875702,,,0.0,True,2026-05-30T21:51:11.908736
firefly_algorithm,3,50,0.8,0.001,0.6,0.1,adam,16,0.9313304424285888,0.9568965435028076,,,0.0,True,2026-05-30T21:51:11.910161
firefly_algorithm,3,51,0.85,0.001,0.5,0.1,adam,16,0.9442059993743896,0.943965494632721,,,0.0,True,2026-05-30T21:51:11.911354
firefly_algorithm,3,52,0.8,0.005,0.5,0.1,adam,32,0.9442059993743896,0.9353448152542114,,,0.0,True,2026-05-30T21:51:11.912007
firefly_algorithm,3,53,0.8,0.005,0.5,0.1,adamw,16,0.9442059993743896,0.926724135875702,,,0.0,True,2026-05-30T21:51:11.912801
firefly_algorithm,3,54,0.85,0.001,0.6,0.1,adam,32,0.9356223344802856,0.9353448152542114,,,0.0,True,2026-05-30T21:51:11.913629
firefly_algorithm,3,55,0.8,0.001,0.6,0.1,adam,16,0.9313304424285888,0.9568965435028076,,,0.0,True,2026-05-30T21:51:11.914321
firefly_algorithm,3,56,0.8,0.001,0.6,0.1,adamw,16,0.9527897238731384,0.9482758641242981,26,37,74.5,False,2026-05-30T21:52:30.270448
firefly_algorithm,3,57,0.8,0.001,0.6,0.05,adamw,32,0.9098712205886841,0.9181034564971924,6,17,52.5,False,2026-05-30T21:53:26.601760
firefly_algorithm,3,58,0.8,0.001,0.6,0.1,adam,16,0.9313304424285888,0.9568965435028076,,,0.0,True,2026-05-30T21:53:26.623304
firefly_algorithm,3,59,0.8,0.001,0.6,0.1,adamw,16,0.9527897238731384,0.9482758641242981,,,0.0,True,2026-05-30T21:53:26.624467
firefly_algorithm,3,60,0.85,0.005,0.6,0.1,adamw,16,0.9313304424285889,0.9482758641242981,30,40,74.8,False,2026-05-30T21:54:45.581219
firefly_algorithm,3,61,0.7,0.001,0.6,0.1,adamw,16,0.9184549450874329,0.8965517282485962,2,13,53.6,False,2026-05-30T21:55:43.441803
firefly_algorithm,3,62,0.85,0.001,0.6,0.1,adamw,16,0.9356223344802856,0.9267241358757019,22,33,68.8,False,2026-05-30T21:56:56.395712
firefly_algorithm,3,63,0.7,0.005,0.6,0.05,adamw,32,0.9141631126403807,0.892241358757019,,,0.0,True,2026-05-30T21:56:56.408868
firefly_algorithm,3,64,0.8,0.001,0.6,0.1,adamw,16,0.9527897238731384,0.9482758641242981,,,0.0,True,2026-05-30T21:56:56.409488
firefly_algorithm,3,65,0.8,0.005,0.6,0.1,adamw,32,0.8626609444618225,0.875,7,18,52.6,False,2026-05-30T21:57:53.361538
firefly_algorithm,3,66,0.8,0.001,0.6,0.1,adamw,16,0.9527897238731384,0.9482758641242981,,,0.0,True,2026-05-30T21:57:53.375223
firefly_algorithm,3,67,0.7,0.0005,0.6,0.1,adamw,32,0.9313304424285889,0.931034505367279,6,17,56.4,False,2026-05-30T21:58:55.776532
firefly_algorithm,3,68,0.8,0.001,0.6,0.1,adamw,16,0.9527897238731384,0.9482758641242981,,,0.0,True,2026-05-30T21:58:55.823301
firefly_algorithm,3,69,0.8,0.001,0.6,0.1,adamw,16,0.9527897238731384,0.9482758641242981,,,0.0,True,2026-05-30T21:58:55.824230
firefly_algorithm,3,70,0.8,0.001,0.6,0.05,adam,16,0.9399141669273376,0.9568965435028076,,,0.0,True,2026-05-30T21:58:55.825294
firefly_algorithm,3,71,0.85,0.001,0.6,0.1,adamw,16,0.9356223344802856,0.9267241358757019,,,0.0,True,2026-05-30T21:58:55.825973
firefly_algorithm,3,72,0.8,0.005,0.6,0.1,adamw,16,0.9399141669273376,0.9267241358757019,20,31,68.7,False,2026-05-30T22:00:09.240125
firefly_algorithm,3,73,0.8,0.001,0.6,0.1,adamw,16,0.9527897238731384,0.9482758641242981,,,0.0,True,2026-05-30T22:00:09.253517
firefly_algorithm,3,74,0.85,0.005,0.6,0.05,adamw,16,0.9484978318214417,0.926724135875702,,,0.0,True,2026-05-30T22:00:09.261033
firefly_algorithm,3,75,0.8,0.001,0.6,0.1,adamw,32,0.9227467775344849,0.9353448152542114,19,30,68.3,False,2026-05-30T22:01:22.603994
firefly_algorithm,3,76,0.8,0.001,0.6,0.05,adamw,16,0.9270386099815368,0.931034505367279,,,0.0,True,2026-05-30T22:01:22.617399
firefly_algorithm,3,77,0.7,0.0005,0.6,0.1,adamw,16,0.9442059993743896,0.931034505367279,12,23,66.5,False,2026-05-30T22:02:34.365909
firefly_algorithm,3,78,0.7,0.001,0.6,0.1,adamw,16,0.9184549450874329,0.8965517282485962,,,0.0,True,2026-05-30T22:02:34.380682
firefly_algorithm,3,79,0.85,0.001,0.6,0.1,adamw,16,0.9356223344802856,0.9267241358757019,,,0.0,True,2026-05-30T22:02:34.388179
firefly_algorithm,3,80,0.85,0.0005,0.6,0.05,adamw,32,0.9356223344802856,0.9267241358757019,14,25,58.3,False,2026-05-30T22:03:37.332843
firefly_algorithm,3,81,0.85,0.001,0.6,0.1,adamw,16,0.9356223344802856,0.9267241358757019,,,0.0,True,2026-05-30T22:03:37.355763
firefly_algorithm,3,82,0.8,0.0005,0.6,0.05,adamw,16,0.9313304424285888,0.9396551847457886,,,0.0,True,2026-05-30T22:03:37.356748
firefly_algorithm,3,83,0.85,0.001,0.6,0.1,adamw,16,0.9356223344802856,0.9267241358757019,,,0.0,True,2026-05-30T22:03:37.357341
firefly_algorithm,3,84,0.85,0.001,0.6,0.05,adamw,16,0.9399141669273376,0.9353448152542114,,,0.0,True,2026-05-30T22:03:37.358022
firefly_algorithm,3,85,0.85,0.005,0.6,0.05,adamw,32,0.9527897238731384,0.943965494632721,,,0.0,True,2026-05-30T22:03:37.358752
firefly_algorithm,3,86,0.85,0.001,0.6,0.1,adamw,32,0.9141631126403809,0.943965494632721,7,18,50.7,False,2026-05-30T22:04:33.583796
firefly_algorithm,3,87,0.8,0.001,0.6,0.02,adamw,16,0.9313304424285888,0.9137930870056152,,,0.0,True,2026-05-30T22:04:33.602002
firefly_algorithm,3,88,0.8,0.005,0.6,0.02,adamw,16,0.9227467775344848,0.926724135875702,,,0.0,True,2026-05-30T22:04:33.609727
firefly_algorithm,3,89,0.8,0.001,0.6,0.1,adamw,16,0.9527897238731384,0.9482758641242981,,,0.0,True,2026-05-30T22:04:33.610818
firefly_algorithm,3,90,0.9,0.005,0.6,0.1,adamw,16,0.9270386099815369,0.9008620977401733,30,40,74.8,False,2026-05-30T22:05:54.085717
firefly_algorithm,3,91,0.85,0.001,0.6,0.1,adamw,32,0.9141631126403809,0.943965494632721,,,0.0,True,2026-05-30T22:05:54.107160
firefly_algorithm,3,92,0.85,0.005,0.6,0.1,adamw,32,0.9399141669273376,0.9482758641242981,23,34,69.6,False,2026-05-30T22:07:08.905208
firefly_algorithm,3,93,0.85,0.005,0.6,0.05,adamw,16,0.9484978318214417,0.926724135875702,,,0.0,True,2026-05-30T22:07:08.926518
firefly_algorithm,3,94,0.85,0.005,0.6,0.02,adam,32,0.9313304424285888,0.9224137663841248,,,0.0,True,2026-05-30T22:07:08.927164
firefly_algorithm,3,95,0.9,0.005,0.6,0.05,adam,32,0.9356223344802856,0.9224137663841248,,,0.0,True,2026-05-30T22:07:08.927812
firefly_algorithm,3,96,0.85,0.005,0.6,0.05,adamw,32,0.9527897238731384,0.943965494632721,,,0.0,True,2026-05-30T22:07:08.928385
firefly_algorithm,3,97,0.85,0.005,0.6,0.05,adamw,32,0.9527897238731384,0.943965494632721,,,0.0,True,2026-05-30T22:07:08.929012
firefly_algorithm,3,98,0.85,0.001,0.6,0.05,adam,16,0.9399141669273376,0.9267241358757019,12,23,56.8,False,2026-05-30T22:08:11.055099
firefly_algorithm,3,99,0.8,0.005,0.6,0.1,adam,16,0.9484978318214417,0.9396551847457886,,,0.0,True,2026-05-30T22:08:11.069320
firefly_algorithm,4,0,0.99,0.0005,0.6,0.001,adamw,16,0.8841201663017273,0.9094827771186828,,,0.0,True,2026-05-30T22:08:11.081834
firefly_algorithm,4,1,0.95,5e-05,0.6,0.01,sgd,16,0.54935622215271,0.5129310488700867,,,0.0,True,2026-05-30T22:08:11.082388
firefly_algorithm,4,2,0.85,0.001,0.6,0.005,sgd,32,0.8583691120147705,0.8318965435028076,,,0.0,True,2026-05-30T22:08:11.082983
firefly_algorithm,4,3,0.8,0.0005,0.5,0.1,adamw,8,0.9184549450874328,0.9224137663841248,,,0.0,True,2026-05-30T22:08:11.083591
firefly_algorithm,4,4,0.85,0.0001,0.4,0.1,adamw,8,0.9313304424285888,0.948275864124298,,,0.0,True,2026-05-30T22:08:11.084523
firefly_algorithm,4,5,0.9,0.0005,0.6,0.02,adam,32,0.9227467775344848,0.9353448152542114,,,0.0,True,2026-05-30T22:08:11.085131
firefly_algorithm,4,6,0.85,0.001,0.3,0.002,sgd,32,0.8583691120147705,0.8491379022598267,,,0.0,True,2026-05-30T22:08:11.085740
firefly_algorithm,4,7,0.8,0.0001,0.3,0.002,adam,32,0.909871220588684,0.9224137663841248,,,0.0,True,2026-05-30T22:08:11.086316
firefly_algorithm,4,8,0.99,0.0001,0.5,0.001,sgd,16,0.6437768340110779,0.625,,,0.0,True,2026-05-30T22:08:11.087118
firefly_algorithm,4,9,0.95,5e-05,0.3,0.005,sgd,16,0.545064389705658,0.5301724076271057,,,0.0,True,2026-05-30T22:08:11.087651
firefly_algorithm,4,10,0.9,0.0005,0.4,0.1,adamw,16,0.9399141669273376,0.9525862336158752,20,31,64.8,False,2026-05-30T22:09:22.165353
firefly_algorithm,4,11,0.85,0.0005,0.5,0.1,adamw,8,0.9356223344802856,0.9353448152542114,,,0.0,True,2026-05-30T22:10:04.358599
firefly_algorithm,4,12,0.9,0.0005,0.4,0.05,adam,16,0.9442059993743896,0.9482758641242981,15,26,83.4,False,2026-05-30T22:11:35.134913
firefly_algorithm,4,13,0.9,0.001,0.3,0.05,adam,16,0.9270386099815369,0.9181034564971924,3,14,43.2,False,2026-05-30T22:12:21.682965
firefly_algorithm,4,14,0.9,0.001,0.4,0.05,adam,16,0.9442059993743896,0.9525862336158752,27,38,68.7,False,2026-05-30T22:13:33.845522
firefly_algorithm,4,15,0.85,0.0005,0.4,0.02,adam,16,0.9227467775344848,0.9396551847457886,,,0.0,True,2026-05-30T22:13:33.853296
firefly_algorithm,4,16,0.9,0.001,0.4,0.05,adam,8,0.9270386099815369,0.9568965435028076,15,26,58.6,False,2026-05-30T22:14:33.619016
firefly_algorithm,4,17,0.9,0.0005,0.4,0.05,adam,16,0.9442059993743896,0.9482758641242981,,,0.0,True,2026-05-30T22:14:33.630929
firefly_algorithm,4,18,0.9,0.0005,0.3,0.05,adamw,16,0.9442059993743896,0.9353448152542114,10,21,55.0,False,2026-05-30T22:15:32.456651
firefly_algorithm,4,19,0.95,0.001,0.3,0.05,adam,16,0.9184549450874329,0.8965517282485962,9,20,47.9,False,2026-05-30T22:16:24.060196
firefly_algorithm,4,20,0.9,0.0005,0.5,0.05,adam,16,0.9399141669273376,0.943965494632721,,,0.0,True,2026-05-30T22:16:24.078195
firefly_algorithm,4,21,0.9,0.001,0.4,0.02,adam,16,0.9227467775344849,0.931034505367279,5,16,46.2,False,2026-05-30T22:17:13.903440
firefly_algorithm,4,22,0.95,0.0005,0.4,0.1,adam,16,0.9313304424285889,0.9267241358757019,20,31,59.4,False,2026-05-30T22:18:17.175343
firefly_algorithm,4,23,0.85,0.001,0.4,0.1,adam,16,0.9141631126403809,0.9137930870056152,4,15,50.4,False,2026-05-30T22:19:12.033724
firefly_algorithm,4,24,0.95,0.001,0.4,0.1,adam,16,0.9141631126403807,0.926724135875702,,,0.0,True,2026-05-30T22:19:12.055052
firefly_algorithm,4,25,0.9,0.001,0.5,0.05,adam,8,0.9227467775344849,0.9353448152542114,21,32,61.8,False,2026-05-30T22:20:15.271444
firefly_algorithm,4,26,0.95,0.001,0.4,0.05,adam,16,0.9227467775344849,0.9008620977401733,21,32,60.3,False,2026-05-30T22:21:20.304744
firefly_algorithm,4,27,0.9,0.0005,0.3,0.05,adam,16,0.9399141669273376,0.931034505367279,11,22,58.8,False,2026-05-30T22:22:23.593946
firefly_algorithm,4,28,0.95,0.001,0.4,0.1,adamw,16,0.9184549450874329,0.9267241358757019,10,21,52.9,False,2026-05-30T22:23:21.183222
firefly_algorithm,4,29,0.9,0.0005,0.3,0.1,adamw,16,0.9356223344802856,0.931034505367279,,,0.0,True,2026-05-30T22:23:21.196374
firefly_algorithm,4,30,0.95,0.0001,0.4,0.02,adamw,16,0.8841201663017273,0.8879310488700867,21,32,65.7,False,2026-05-30T22:24:31.149588
firefly_algorithm,4,31,0.9,0.0001,0.2,0.05,adamw,16,0.9270386099815369,0.9396551847457886,15,26,57.7,False,2026-05-30T22:25:33.005827
firefly_algorithm,4,32,0.95,0.0001,0.4,0.02,adam,16,0.8884119987487793,0.9008620977401733,26,37,66.2,False,2026-05-30T22:26:44.630876
firefly_algorithm,4,33,0.9,0.0005,0.3,0.05,adamw,16,0.9442059993743896,0.9353448152542114,,,0.0,True,2026-05-30T22:26:44.651748
firefly_algorithm,4,34,0.95,0.0005,0.4,0.1,adamw,16,0.9227467775344848,0.9181034564971924,,,0.0,True,2026-05-30T22:26:44.652500
firefly_algorithm,4,35,0.9,0.001,0.3,0.1,adam,16,0.9270386099815368,0.926724135875702,,,0.0,True,2026-05-30T22:26:44.653137
firefly_algorithm,4,36,0.9,0.001,0.3,0.05,adamw,16,0.9442059993743896,0.9224137663841248,7,18,49.8,False,2026-05-30T22:27:39.167133
firefly_algorithm,4,37,0.95,0.0005,0.4,0.1,adamw,16,0.9227467775344848,0.9181034564971924,,,0.0,True,2026-05-30T22:27:39.179865
firefly_algorithm,4,38,0.9,0.0005,0.4,0.1,adam,16,0.9356223344802856,0.948275864124298,,,0.0,True,2026-05-30T22:27:39.187440
firefly_algorithm,4,39,0.9,0.0005,0.3,0.1,adamw,16,0.9356223344802856,0.931034505367279,,,0.0,True,2026-05-30T22:27:39.188191
firefly_algorithm,4,40,0.85,0.001,0.3,0.02,adamw,16,0.9313304424285888,0.9181034564971924,,,0.0,True,2026-05-30T22:27:39.189084
firefly_algorithm,4,41,0.85,0.0005,0.4,0.05,adamw,16,0.9399141669273376,0.943965494632721,,,0.0,True,2026-05-30T22:27:39.189617
firefly_algorithm,4,42,0.9,0.001,0.2,0.05,adamw,16,0.9270386099815369,0.9267241358757019,3,14,46.1,False,2026-05-30T22:28:30.181442
firefly_algorithm,4,43,0.9,0.0005,0.2,0.05,adamw,16,0.9442059993743896,0.9396551847457886,16,27,61.0,False,2026-05-30T22:29:35.699407
firefly_algorithm,4,44,0.95,0.001,0.2,0.05,adam,16,0.9184549450874329,0.9137930870056152,7,18,45.7,False,2026-05-30T22:30:25.814080
firefly_algorithm,4,45,0.95,0.001,0.3,0.05,adamw,16,0.9141631126403809,0.9224137663841248,13,24,53.9,False,2026-05-30T22:31:25.057850
firefly_algorithm,4,46,0.9,0.0005,0.3,0.05,adamw,16,0.9442059993743896,0.9353448152542114,,,0.0,True,2026-05-30T22:31:25.078024
firefly_algorithm,4,47,0.9,0.0001,0.2,0.02,adamw,16,0.9313304424285888,0.931034505367279,,,0.0,True,2026-05-30T22:31:25.078815
firefly_algorithm,4,48,0.9,0.001,0.4,0.1,adamw,16,0.9356223344802856,0.9396551847457886,9,20,54.9,False,2026-05-30T22:32:25.127222
firefly_algorithm,4,49,0.95,0.0005,0.4,0.1,adam,8,0.9184549450874329,0.9224137663841248,13,24,50.7,False,2026-05-30T22:33:18.161749
firefly_algorithm,4,50,0.9,0.001,0.3,0.02,sgd,16,0.8841201663017273,0.875,18,29,62.0,False,2026-05-30T22:34:25.634950
firefly_algorithm,4,51,0.9,0.0005,0.3,0.1,adamw,16,0.9356223344802856,0.931034505367279,,,0.0,True,2026-05-30T22:34:25.647896
firefly_algorithm,4,52,0.95,0.0001,0.3,0.02,adamw,16,0.8927038908004761,0.892241358757019,31,40,72.2,False,2026-05-30T22:35:43.194935
firefly_algorithm,4,53,0.9,0.001,0.3,0.05,adamw,16,0.9442059993743896,0.9224137663841248,,,0.0,True,2026-05-30T22:35:43.210530
firefly_algorithm,4,54,0.85,0.001,0.2,0.05,sgd,16,0.8884119987487793,0.892241358757019,16,27,61.1,False,2026-05-30T22:36:50.061163
firefly_algorithm,4,55,0.85,0.001,0.3,0.02,sgd,16,0.9141631126403809,0.9094827771186829,34,40,75.0,False,2026-05-30T22:38:11.618331
firefly_algorithm,4,56,0.9,0.001,0.2,0.02,adamw,16,0.9227467775344849,0.9094827771186829,2,13,46.6,False,2026-05-30T22:39:03.433899
firefly_algorithm,4,57,0.9,0.001,0.2,0.05,adamw,16,0.9270386099815369,0.9267241358757019,,,0.0,True,2026-05-30T22:39:03.447076
firefly_algorithm,4,58,0.85,0.001,0.2,0.05,adamw,16,0.9313304424285889,0.9353448152542114,18,29,64.2,False,2026-05-30T22:40:14.043661
firefly_algorithm,4,59,0.95,0.0001,0.3,0.1,adamw,16,0.9055793881416321,0.8836206793785095,29,40,74.3,False,2026-05-30T22:41:34.672186
firefly_algorithm,4,60,0.9,0.001,0.2,0.1,adamw,16,0.9270386099815369,0.9137930870056152,7,18,85.9,False,2026-05-30T22:55:17.444773
firefly_algorithm,4,61,0.85,0.0005,0.3,0.05,sgd,16,0.8669527769088745,0.8706896305084229,28,39,82.6,False,2026-05-30T22:56:44.662288
firefly_algorithm,4,62,0.85,0.001,0.2,0.1,adamw,16,0.9270386099815368,0.9094827771186828,,,0.0,True,2026-05-30T22:56:44.668889
firefly_algorithm,4,63,0.9,0.0005,0.3,0.02,adamw,16,0.9227467775344849,0.9137930870056152,8,19,55.1,False,2026-05-30T22:57:45.191587
firefly_algorithm,4,64,0.9,0.0005,0.3,0.02,adamw,16,0.9227467775344849,0.9137930870056152,,,0.0,True,2026-05-30T22:57:45.202013
firefly_algorithm,4,65,0.85,0.0005,0.2,0.1,sgd,16,0.8712446093559265,0.8318965435028076,24,35,78.6,False,2026-05-30T22:59:08.968281
firefly_algorithm,4,66,0.9,0.0005,0.3,0.1,adamw,16,0.9356223344802856,0.931034505367279,,,0.0,True,2026-05-30T22:59:08.979618
firefly_algorithm,4,67,0.9,0.001,0.3,0.02,adamw,16,0.9141631126403809,0.9267241358757019,3,14,49.0,False,2026-05-30T23:00:03.263898
firefly_algorithm,4,68,0.85,0.001,0.3,0.02,adamw,16,0.9313304424285888,0.9181034564971924,,,0.0,True,2026-05-30T23:00:03.284490
firefly_algorithm,4,69,0.9,0.005,0.2,0.05,adamw,16,0.9270386099815368,0.926724135875702,,,0.0,True,2026-05-30T23:00:03.285332
firefly_algorithm,4,70,0.95,0.0001,0.2,0.05,sgd,32,0.5708154439926147,0.5129310488700867,31,40,90.8,False,2026-05-30T23:01:40.203556
firefly_algorithm,4,71,0.9,0.001,0.2,0.1,adamw,16,0.9270386099815369,0.9137930870056152,,,0.0,True,2026-05-30T23:01:40.220278
firefly_algorithm,4,72,0.95,0.001,0.3,0.05,adamw,32,0.9098712205886841,0.931034505367279,21,32,66.3,False,2026-05-30T23:02:51.804553
firefly_algorithm,4,73,0.9,0.0001,0.2,0.1,adamw,16,0.9313304424285889,0.9267241358757019,24,35,96.6,False,2026-05-30T23:04:53.991468
firefly_algorithm,4,74,0.9,0.001,0.2,0.05,adamw,16,0.9270386099815368,0.926724135875702,,,0.0,True,2026-05-30T23:04:53.995646
firefly_algorithm,4,75,0.95,0.0005,0.3,0.1,adamw,32,0.9012875556945801,0.9267241358757019,14,25,60.1,False,2026-05-30T23:05:57.718329
firefly_algorithm,4,76,0.85,0.001,0.3,0.05,adamw,16,0.9356223344802856,0.9525862336158752,19,30,64.1,False,2026-05-30T23:07:05.572112
firefly_algorithm,4,77,0.9,0.0005,0.3,0.05,adamw,16,0.9442059993743896,0.9353448152542114,,,0.0,True,2026-05-30T23:07:05.579611
firefly_algorithm,4,78,0.9,0.001,0.3,0.05,adamw,16,0.9442059993743896,0.9224137663841248,,,0.0,True,2026-05-30T23:07:05.587154
firefly_algorithm,4,79,0.95,0.0005,0.3,0.05,adamw,16,0.9184549450874329,0.9224137663841248,19,30,57.5,False,2026-05-30T23:08:06.638368
firefly_algorithm,4,80,0.9,0.0005,0.2,0.05,adamw,16,0.9442059993743896,0.9396551847457886,,,0.0,True,2026-05-30T23:08:06.656516
firefly_algorithm,4,81,0.95,0.001,0.2,0.05,adamw,16,0.9184549450874329,0.9094827771186829,16,27,55.0,False,2026-05-30T23:09:05.513401
firefly_algorithm,4,82,0.9,0.0005,0.3,0.02,adamw,16,0.9227467775344848,0.9137930870056152,,,0.0,True,2026-05-30T23:09:05.524840
firefly_algorithm,4,83,0.9,0.001,0.3,0.1,adamw,16,0.9442059993743896,0.9181034564971924,,,0.0,True,2026-05-30T23:09:05.525465
firefly_algorithm,4,84,0.85,0.0005,0.2,0.05,adamw,16,0.9227467775344849,0.931034505367279,12,23,56.4,False,2026-05-30T23:10:05.634057
firefly_algorithm,4,85,0.9,0.0005,0.0,0.1,adamw,16,0.9356223344802856,0.9267241358757019,7,18,49.0,False,2026-05-30T23:10:58.810145
firefly_algorithm,4,86,0.95,0.0005,0.2,0.05,adamw,16,0.9098712205886841,0.9008620977401733,9,20,48.8,False,2026-05-30T23:11:51.636592
firefly_algorithm,4,87,0.85,0.001,0.3,0.1,adamw,16,0.9442059993743896,0.948275864124298,,,0.0,True,2026-05-30T23:11:51.652476
firefly_algorithm,4,88,0.9,0.0005,0.2,0.05,adamw,16,0.9442059993743896,0.9396551847457886,,,0.0,True,2026-05-30T23:11:51.660052
firefly_algorithm,4,89,0.9,0.001,0.3,0.05,adamw,32,0.9313304424285889,0.9267241358757019,15,26,57.6,False,2026-05-30T23:12:53.460384
firefly_algorithm,4,90,0.85,0.001,0.3,0.05,adamw,16,0.9356223344802856,0.9525862336158752,,,0.0,True,2026-05-30T23:12:53.480258
firefly_algorithm,4,91,0.85,0.001,0.2,0.05,adamw,16,0.9313304424285888,0.9353448152542114,,,0.0,True,2026-05-30T23:12:53.481428
firefly_algorithm,4,92,0.9,0.0005,0.2,0.02,adamw,16,0.9270386099815369,0.931034505367279,9,20,51.1,False,2026-05-30T23:13:48.669848
firefly_algorithm,4,93,0.9,0.0005,0.2,0.1,adamw,16,0.9442059993743896,0.9353448152542114,8,19,50.2,False,2026-05-30T23:14:43.306395
firefly_algorithm,4,94,0.95,0.0005,0.0,0.1,adamw,16,0.9270386099815369,0.9267241358757019,18,29,57.6,False,2026-05-30T23:15:45.038043
firefly_algorithm,4,95,0.9,0.0005,0.0,0.1,adamw,16,0.9356223344802856,0.9267241358757019,,,0.0,True,2026-05-30T23:15:45.049891
firefly_algorithm,4,96,0.95,0.0005,0.2,0.05,sgd,16,0.7939913868904114,0.7931034564971924,29,40,69.1,False,2026-05-30T23:16:58.679381
firefly_algorithm,4,97,0.9,0.001,0.3,0.02,adam,16,0.9313304424285889,0.9224137663841248,15,26,60.5,False,2026-05-30T23:18:04.183454
firefly_algorithm,4,98,0.9,0.0005,0.3,0.05,adamw,16,0.9442059993743896,0.9353448152542114,,,0.0,True,2026-05-30T23:18:04.203956
firefly_algorithm,4,99,0.9,0.001,0.3,0.1,adamw,16,0.9442059993743896,0.9181034564971924,,,0.0,True,2026-05-30T23:18:04.204636
