method,seed,trial_id,freezing_ratio,learning_rate,dropout_rate,l2_reg,optimizer,batch_size,val_accuracy,test_accuracy,best_epoch,total_epochs,training_time_seconds,from_cache,timestamp
differential_evolution,3,47,0.99,0.001,0.3,0.02,adamw,8,0.8884119987487793,0.8965517282485962,5,16,35.4,False,2026-05-29T16:08:48.522034
differential_evolution,3,48,0.9,0.0005,0.0,0.002,sgd,8,0.9012875556945801,0.875,24,35,62.3,False,2026-05-29T16:09:52.047085
differential_evolution,3,49,0.99,0.005,0.6,0.005,sgd,32,0.8540772795677185,0.8663793206214905,19,30,52.1,False,2026-05-29T16:10:48.040734
differential_evolution,3,50,0.85,0.005,0.6,0.05,adamw,32,0.9527897238731384,0.943965494632721,33,40,73.4,False,2026-05-29T16:12:05.709714
differential_evolution,3,51,0.85,0.001,0.5,0.1,adam,32,0.9313304424285888,0.943965494632721,,,0.0,True,2026-05-29T16:12:05.721899
differential_evolution,3,52,0.99,0.0005,0.0,0.1,adam,32,0.8583691120147705,0.9008620977401733,9,20,45.2,False,2026-05-29T16:12:55.563082
differential_evolution,3,53,0.99,0.0001,0.3,0.1,adam,32,0.8111587762832642,0.8405172228813171,18,29,54.6,False,2026-05-29T16:13:54.567137
differential_evolution,3,54,0.7,0.001,0.6,0.02,sgd,16,0.9227467775344849,0.892241358757019,16,27,68.5,False,2026-05-29T16:15:07.414405
differential_evolution,3,55,0.85,0.0005,0.5,0.1,adam,32,0.9356223344802856,0.9396551847457886,,,0.0,True,2026-05-29T16:15:07.428103
differential_evolution,3,56,0.9,0.001,0.5,0.02,adam,32,0.9442059993743896,0.9396551847457886,7,18,47.4,False,2026-05-29T16:15:58.762147
differential_evolution,3,57,0.9,0.0005,0.4,0.05,adamw,16,0.9399141669273376,0.9267241358757019,10,21,51.9,False,2026-05-29T16:16:54.983374
differential_evolution,3,58,0.99,0.0001,0.2,0.1,adam,32,0.8283261656761169,0.8491379022598267,23,34,56.6,False,2026-05-29T16:17:56.383995
differential_evolution,3,59,0.8,0.005,0.6,0.01,sgd,32,0.9227467775344849,0.931034505367279,22,33,65.9,False,2026-05-29T16:19:06.692768
differential_evolution,3,60,0.85,0.001,0.5,0.02,adam,32,0.9227467775344849,0.9396551847457886,17,28,60.3,False,2026-05-29T16:20:12.172820
differential_evolution,3,61,0.9,0.005,0.6,0.05,adam,32,0.9356223344802856,0.9224137663841248,31,40,69.3,False,2026-05-29T16:21:26.363175
differential_evolution,3,62,0.99,1e-05,0.0,0.1,adam,8,0.721030056476593,0.7241379022598267,33,40,63.4,False,2026-05-29T16:22:31.773847
differential_evolution,3,63,0.99,0.0005,0.6,0.02,adamw,8,0.8841201663017273,0.9094827771186829,17,28,52.3,False,2026-05-29T16:23:26.135918
differential_evolution,3,64,0.8,0.001,0.6,0.01,sgd,32,0.8927038908004761,0.8836206793785095,39,40,72.4,False,2026-05-29T16:24:43.474361
differential_evolution,3,65,0.8,0.005,0.6,0.05,adam,32,0.9270386099815369,0.9224137663841248,30,40,72.9,False,2026-05-29T16:26:01.277061
differential_evolution,3,66,0.9,0.001,0.5,0.05,adamw,32,0.9227467775344849,0.9267241358757019,7,18,47.8,False,2026-05-29T16:26:53.854441
differential_evolution,3,67,0.99,0.0001,0.0,0.1,adamw,8,0.8412017226219177,0.8793103694915771,26,37,73.4,False,2026-05-29T16:31:01.455024
differential_evolution,3,68,0.8,0.0005,0.5,0.1,adam,32,0.9141631126403809,0.9224137663841248,12,23,70.9,False,2026-05-29T16:32:15.481886
differential_evolution,3,69,0.95,1e-05,0.0,0.1,adamw,8,0.7896995544433594,0.7931034564971924,35,40,62.8,False,2026-05-29T16:33:19.238290
differential_evolution,3,70,0.9,0.005,0.5,0.1,adam,32,0.9313304424285888,0.9137930870056152,,,0.0,True,2026-05-29T16:33:19.253703
differential_evolution,3,71,0.85,0.005,0.6,0.05,adam,32,0.9227467775344849,0.9267241358757019,21,32,61.1,False,2026-05-29T16:34:23.647808
differential_evolution,3,72,0.85,0.001,0.4,0.05,adam,16,0.9141631126403809,0.9224137663841248,3,14,51.8,False,2026-05-29T16:35:18.825048
differential_evolution,3,73,0.85,0.005,0.5,0.005,sgd,8,0.9098712205886841,0.931034505367279,7,18,42.1,False,2026-05-29T16:36:02.131895
differential_evolution,3,74,0.85,0.005,0.5,0.1,adam,32,0.9227467775344849,0.9224137663841248,23,34,64.5,False,2026-05-29T16:37:10.365407
differential_evolution,3,75,0.95,0.001,0.4,0.1,adam,32,0.9227467775344849,0.9224137663841248,17,28,53.5,False,2026-05-29T16:38:07.679435
differential_evolution,3,76,0.8,0.0005,0.6,0.01,sgd,32,0.8412017226219177,0.806034505367279,38,40,70.6,False,2026-05-29T16:39:22.182196
differential_evolution,3,77,0.85,0.005,0.6,0.05,adamw,32,0.9527897238731384,0.943965494632721,,,0.0,True,2026-05-29T16:39:22.194679
differential_evolution,3,78,0.9,0.001,0.4,0.01,adamw,16,0.9399141669273376,0.9396551847457886,26,37,69.3,False,2026-05-29T16:40:35.487270
differential_evolution,3,79,0.85,0.005,0.6,0.1,adam,32,0.9141631126403807,0.8706896305084229,,,0.0,True,2026-05-29T16:40:35.499120
differential_evolution,3,80,0.7,0.001,0.6,0.02,sgd,32,0.8927038908004761,0.875,32,40,77.2,False,2026-05-29T16:41:56.545566
differential_evolution,3,81,0.9,0.0001,0.3,0.05,adam,16,0.9184549450874329,0.9137930870056152,23,34,66.1,False,2026-05-29T16:43:06.781270
differential_evolution,3,82,0.85,0.001,0.5,0.001,sgd,8,0.9055793881416321,0.931034505367279,23,34,60.9,False,2026-05-29T16:44:09.377464
differential_evolution,3,83,0.9,5e-05,0.4,0.1,adam,32,0.8927038908004761,0.8706896305084229,27,38,70.9,False,2026-05-29T16:45:24.964639
differential_evolution,3,84,0.85,0.0001,0.5,0.1,adam,32,0.9227467775344849,0.931034505367279,17,28,62.9,False,2026-05-29T16:46:32.500965
differential_evolution,3,85,0.8,0.001,0.6,0.02,adamw,32,0.9313304424285889,0.9396551847457886,25,36,72.1,False,2026-05-29T16:47:49.196552
differential_evolution,3,86,0.85,0.0005,0.5,0.02,adamw,16,0.9313304424285889,0.9267241358757019,7,18,51.6,False,2026-05-29T16:48:45.191672
differential_evolution,3,87,0.9,0.005,0.5,0.01,adam,32,0.9442059993743896,0.9051724076271056,,,0.0,True,2026-05-29T16:48:45.205350
differential_evolution,3,88,0.85,0.0005,0.5,0.01,adam,32,0.9098712205886841,0.931034505367279,9,20,54.7,False,2026-05-29T16:49:44.689429
differential_evolution,3,89,0.85,0.001,0.6,0.1,adam,32,0.9356223344802856,0.9353448152542114,22,33,68.0,False,2026-05-29T16:50:57.753900
differential_evolution,3,90,0.85,0.0005,0.5,0.1,adamw,32,0.9313304424285889,0.9396551847457886,20,31,65.3,False,2026-05-29T16:52:07.919157
differential_evolution,3,91,0.85,0.001,0.4,0.01,adamw,8,0.9098712205886841,0.892241358757019,4,15,43.6,False,2026-05-29T16:52:53.965408
differential_evolution,3,92,0.85,0.005,0.6,0.05,adam,32,0.9227467775344849,0.9267241358757019,,,0.0,True,2026-05-29T16:52:53.988216
differential_evolution,3,93,0.9,0.005,0.5,0.1,sgd,16,0.9313304424285889,0.9482758641242981,31,40,73.9,False,2026-05-29T16:54:13.027589
differential_evolution,3,94,0.85,0.0005,0.6,0.1,adam,32,0.9399141669273376,0.9353448152542114,,,0.0,True,2026-05-29T16:54:13.041926
differential_evolution,3,95,0.85,0.005,0.5,0.01,sgd,8,0.9313304424285889,0.9396551847457886,8,19,45.6,False,2026-05-29T16:55:00.981105
differential_evolution,3,96,0.8,5e-05,0.5,0.1,adam,32,0.9055793881416321,0.8965517282485962,30,40,100.0,False,2026-05-29T16:59:30.909914
differential_evolution,3,97,0.9,0.005,0.6,0.05,adam,32,0.9356223344802856,0.9224137663841248,,,0.0,True,2026-05-29T16:59:30.914425
differential_evolution,3,98,0.85,0.005,0.5,0.01,adamw,32,0.9313304424285889,0.9267241358757019,26,37,69.2,False,2026-05-29T17:00:43.957196
differential_evolution,3,99,0.85,0.0001,0.5,0.1,adam,16,0.9227467775344849,0.9267241358757019,25,36,83.4,False,2026-05-29T17:02:11.048578
differential_evolution,4,0,0.99,0.0005,0.6,0.001,adamw,16,0.8841201663017273,0.9094827771186829,23,34,64.0,False,2026-05-29T17:03:19.025859
differential_evolution,4,1,0.95,5e-05,0.6,0.01,sgd,16,0.54935622215271,0.5129310488700867,39,40,72.1,False,2026-05-29T17:04:35.023133
differential_evolution,4,2,0.85,0.001,0.6,0.005,sgd,32,0.8583691120147705,0.8318965435028076,21,32,64.4,False,2026-05-29T17:05:43.396871
differential_evolution,4,3,0.8,0.0005,0.5,0.1,adamw,8,0.9184549450874329,0.9224137663841248,8,19,53.2,False,2026-05-29T17:06:37.955137
differential_evolution,4,4,0.85,0.0001,0.4,0.1,adamw,8,0.9313304424285889,0.9482758641242981,21,32,63.6,False,2026-05-29T17:07:42.980521
differential_evolution,4,5,0.9,0.0005,0.6,0.02,adam,32,0.9227467775344849,0.9353448152542114,9,20,50.1,False,2026-05-29T17:08:36.828569
differential_evolution,4,6,0.85,0.001,0.3,0.002,sgd,32,0.8583691120147705,0.8491379022598267,36,40,71.9,False,2026-05-29T17:09:52.750232
differential_evolution,4,7,0.8,0.0001,0.3,0.002,adam,32,0.909871220588684,0.9224137663841248,,,0.0,True,2026-05-29T17:09:52.770280
differential_evolution,4,8,0.99,0.0001,0.5,0.001,sgd,16,0.6437768340110779,0.625,32,40,69.4,False,2026-05-29T17:11:06.532377
differential_evolution,4,9,0.95,5e-05,0.3,0.005,sgd,16,0.545064389705658,0.5301724076271057,35,40,71.2,False,2026-05-29T17:12:22.389976
differential_evolution,4,10,0.8,0.005,0.4,0.1,adam,32,0.9356223344802856,0.931034505367279,,,0.0,True,2026-05-29T17:12:22.411088
differential_evolution,4,11,0.95,1e-05,0.2,0.001,adam,16,0.7038626670837402,0.7112069129943848,37,40,74.5,False,2026-05-29T17:13:42.899133
differential_evolution,4,12,0.99,0.0001,0.6,0.002,adamw,16,0.8369098901748657,0.8793103694915771,22,33,60.6,False,2026-05-29T17:14:47.630802
differential_evolution,4,13,0.9,0.0005,0.3,0.005,adam,32,0.9270386099815369,0.9353448152542114,21,32,61.6,False,2026-05-29T17:15:53.404131
differential_evolution,4,14,0.95,5e-05,0.6,0.1,sgd,8,0.6008583903312683,0.556034505367279,28,39,66.0,False,2026-05-29T17:17:01.563132
differential_evolution,4,15,0.99,1e-05,0.5,0.002,sgd,8,0.29184550046920776,0.3146551847457886,37,40,64.2,False,2026-05-29T17:18:07.526272
differential_evolution,4,16,0.99,1e-05,0.3,0.001,sgd,8,0.41201716661453247,0.32758620381355286,32,40,63.7,False,2026-05-29T17:19:13.436250
differential_evolution,4,17,0.95,0.0005,0.4,0.001,sgd,8,0.8540772795677185,0.8620689511299133,34,40,70.6,False,2026-05-29T17:20:26.466719
differential_evolution,4,18,0.95,5e-05,0.4,0.002,sgd,16,0.5622317790985107,0.48275861144065857,27,38,68.5,False,2026-05-29T17:21:40.475003
differential_evolution,4,19,0.8,5e-05,0.3,0.05,adam,16,0.8927038908004761,0.9396551847457886,15,26,64.5,False,2026-05-29T17:22:49.983769
differential_evolution,4,20,0.85,0.005,0.6,0.1,sgd,32,0.9141631126403809,0.9267241358757019,22,33,94.9,False,2026-05-29T17:27:26.760226
differential_evolution,4,21,0.95,0.0001,0.3,0.002,sgd,16,0.6566523313522339,0.625,28,39,78.5,False,2026-05-29T17:28:48.765615
differential_evolution,4,22,0.99,1e-05,0.4,0.001,sgd,16,0.32618024945259094,0.3663793206214905,33,40,69.8,False,2026-05-29T17:30:02.461169
differential_evolution,4,23,0.9,0.0001,0.3,0.1,adam,8,0.9313304424285889,0.9181034564971924,9,20,54.7,False,2026-05-29T17:30:58.273468
differential_evolution,4,24,0.7,0.005,0.3,0.1,adamw,32,0.8798283338546753,0.8448275923728943,15,26,71.6,False,2026-05-29T17:32:13.747532
differential_evolution,4,25,0.99,5e-05,0.4,0.002,adam,16,0.8283261656761169,0.8232758641242981,18,29,56.8,False,2026-05-29T17:33:14.953006
differential_evolution,4,26,0.95,0.0005,0.3,0.001,adam,32,0.9012875556945801,0.9137930870056152,15,26,57.2,False,2026-05-29T17:34:16.359621
differential_evolution,4,27,0.8,0.001,0.4,0.1,adam,8,0.9270386099815369,0.9396551847457886,23,34,69.3,False,2026-05-29T17:35:27.265061
differential_evolution,4,28,0.85,0.001,0.5,0.05,sgd,16,0.9012875556945801,0.8965517282485962,16,27,64.4,False,2026-05-29T17:36:35.713407
differential_evolution,4,29,0.8,0.0005,0.4,0.005,adamw,32,0.9184549450874329,0.9224137663841248,9,20,55.8,False,2026-05-29T17:37:35.794133
differential_evolution,4,30,0.9,0.005,0.3,0.1,adam,32,0.9012875556945801,0.9137930870056152,6,17,48.5,False,2026-05-29T17:38:28.932798
differential_evolution,4,31,0.95,0.005,0.5,0.002,adamw,32,0.9012875556945801,0.9181034564971924,13,24,50.2,False,2026-05-29T17:39:23.141136
differential_evolution,4,32,0.9,0.0001,0.3,0.005,adam,16,0.9227467775344849,0.9353448152542114,19,30,63.1,False,2026-05-29T17:40:31.052962
differential_evolution,4,33,0.95,5e-05,0.3,0.02,adamw,8,0.8927038908004761,0.8793103694915771,19,30,58.6,False,2026-05-29T17:41:31.382580
differential_evolution,4,34,0.99,0.0001,0.3,0.02,adam,8,0.8497853875160217,0.8879310488700867,11,22,47.9,False,2026-05-29T17:42:21.762677
differential_evolution,4,35,0.85,0.001,0.4,0.02,adam,32,0.9098712205886841,0.9094827771186829,7,18,52.8,False,2026-05-29T17:43:19.471680
differential_evolution,4,36,0.95,0.0005,0.3,0.02,adam,16,0.9184549450874329,0.9181034564971924,13,24,54.0,False,2026-05-29T17:44:18.094592
differential_evolution,4,37,0.8,0.0005,0.6,0.1,sgd,16,0.8669527769088745,0.8706896305084229,24,35,70.0,False,2026-05-29T17:45:32.822148
differential_evolution,4,38,0.8,0.001,0.5,0.001,sgd,32,0.8755365014076233,0.875,22,33,64.5,False,2026-05-29T17:46:42.268760
differential_evolution,4,39,0.95,1e-05,0.4,0.002,adamw,8,0.7596566677093506,0.75,29,40,70.2,False,2026-05-29T17:47:54.993279
differential_evolution,4,40,0.99,0.005,0.2,0.1,adam,8,0.9098712205886841,0.9224137663841248,20,31,59.3,False,2026-05-29T17:48:56.988470
differential_evolution,4,41,0.8,0.005,0.5,0.1,adam,16,0.9442059993743896,0.931034505367279,24,35,77.7,False,2026-05-29T17:50:20.966655
differential_evolution,4,42,0.85,0.001,0.6,0.1,adam,8,0.9141631126403809,0.943965494632721,5,16,47.1,False,2026-05-29T17:51:10.579773
differential_evolution,4,43,0.85,5e-05,0.0,0.05,adam,8,0.9313304424285889,0.9353448152542114,19,30,78.7,False,2026-05-29T17:55:07.928365
differential_evolution,4,44,0.8,0.0001,0.6,0.1,adamw,16,0.9227467775344849,0.943965494632721,20,31,86.2,False,2026-05-29T17:56:37.604493
differential_evolution,4,45,0.85,0.001,0.5,0.05,sgd,16,0.90128755569458,0.8965517282485962,,,0.0,True,2026-05-29T17:56:37.612335
differential_evolution,4,46,0.7,0.0005,0.5,0.1,adam,32,0.9270386099815369,0.9267241358757019,14,25,79.1,False,2026-05-29T17:58:00.341723
differential_evolution,4,47,0.99,0.001,0.6,0.001,sgd,8,0.8583691120147705,0.8793103694915771,17,28,52.5,False,2026-05-29T17:58:54.094775
differential_evolution,4,48,0.95,0.0001,0.5,0.1,sgd,8,0.733905553817749,0.7025862336158752,29,40,67.5,False,2026-05-29T18:00:02.840154
differential_evolution,4,49,0.85,0.0005,0.2,0.1,adam,8,0.9313304424285888,0.948275864124298,,,0.0,True,2026-05-29T18:00:02.851404
differential_evolution,4,50,0.85,0.001,0.3,0.1,adamw,16,0.9442059993743896,0.9482758641242981,19,30,67.1,False,2026-05-29T18:01:13.558412
differential_evolution,4,51,0.85,0.001,0.5,0.1,adamw,16,0.9399141669273376,0.9353448152542114,4,15,47.7,False,2026-05-29T18:02:05.281308
differential_evolution,4,52,0.7,0.005,0.5,0.1,adam,32,0.9141631126403809,0.9181034564971924,29,40,78.9,False,2026-05-29T18:03:28.119892
differential_evolution,4,53,0.7,0.005,0.4,0.1,adam,8,0.9184549450874328,0.8965517282485962,,,0.0,True,2026-05-29T18:03:28.133502
differential_evolution,4,54,0.85,0.0005,0.4,0.02,adam,16,0.9227467775344849,0.9396551847457886,11,22,54.4,False,2026-05-29T18:04:26.480934
differential_evolution,4,55,0.85,0.005,0.6,0.05,sgd,32,0.9098712205886841,0.9008620977401733,7,18,47.1,False,2026-05-29T18:05:17.660836
differential_evolution,4,56,0.85,0.0001,0.5,0.1,adam,8,0.9313304424285889,0.9267241358757019,20,31,65.0,False,2026-05-29T18:06:24.483344
differential_evolution,4,57,0.9,0.0001,0.5,0.002,sgd,32,0.5751072764396667,0.5129310488700867,33,40,71.0,False,2026-05-29T18:07:39.914491
differential_evolution,4,58,0.85,0.005,0.6,0.02,adam,32,0.9313304424285889,0.9224137663841248,29,40,75.7,False,2026-05-29T18:09:00.600633
differential_evolution,4,59,0.85,0.0005,0.4,0.1,adamw,8,0.9313304424285888,0.943965494632721,,,0.0,True,2026-05-29T18:09:00.615950
differential_evolution,4,60,0.85,5e-05,0.5,0.1,adam,8,0.9098712205886841,0.9396551847457886,24,35,70.8,False,2026-05-29T18:10:13.923906
differential_evolution,4,61,0.9,0.001,0.3,0.1,adam,32,0.9270386099815369,0.9267241358757019,13,24,59.3,False,2026-05-29T18:11:18.714731
differential_evolution,4,62,0.95,5e-05,0.5,0.02,adam,32,0.7939913868904114,0.8491379022598267,28,39,68.8,False,2026-05-29T18:12:32.202564
differential_evolution,4,63,0.9,0.0005,0.5,0.02,adam,32,0.9399141669273376,0.9525862336158752,27,38,72.5,False,2026-05-29T18:13:50.104129
differential_evolution,4,64,0.85,0.005,0.6,0.02,adam,32,0.9313304424285889,0.9224137663841248,,,0.0,True,2026-05-29T18:13:50.127227
differential_evolution,4,65,0.8,0.001,0.4,0.1,adamw,16,0.9399141669273376,0.943965494632721,20,31,77.0,False,2026-05-29T18:15:12.535438
differential_evolution,4,66,0.8,0.005,0.5,0.1,adamw,8,0.9227467775344849,0.9396551847457886,15,26,62.1,False,2026-05-29T18:16:17.320577
differential_evolution,4,67,0.85,0.001,0.4,0.001,adamw,32,0.9270386099815369,0.943965494632721,20,31,68.6,False,2026-05-29T18:17:31.818651
differential_evolution,4,68,0.85,0.001,0.4,0.01,adamw,16,0.9141631126403809,0.9137930870056152,7,18,57.8,False,2026-05-29T18:18:35.009170
differential_evolution,4,69,0.85,0.0005,0.3,0.005,adam,32,0.9313304424285889,0.931034505367279,8,19,54.5,False,2026-05-29T18:19:35.463300
differential_evolution,4,70,0.85,0.001,0.5,0.1,adam,16,0.9442059993743896,0.943965494632721,23,34,99.3,False,2026-05-29T18:23:31.666492
differential_evolution,4,71,0.9,1e-05,0.2,0.001,adam,32,0.6351931095123291,0.642241358757019,37,40,87.0,False,2026-05-29T18:25:02.445074
differential_evolution,4,72,0.85,0.0005,0.4,0.1,adam,8,0.9399141669273376,0.9353448152542114,4,15,48.0,False,2026-05-29T18:25:51.435656
differential_evolution,4,73,0.8,0.001,0.4,0.02,adam,16,0.9356223344802856,0.9353448152542114,21,32,69.9,False,2026-05-29T18:27:05.532653
differential_evolution,4,74,0.85,0.0001,0.4,0.01,adam,8,0.9356223344802856,0.9396551847457886,17,28,61.9,False,2026-05-29T18:28:09.073493
differential_evolution,4,75,0.8,0.005,0.6,0.1,adam,8,0.9141631126403807,0.931034505367279,,,0.0,True,2026-05-29T18:28:09.093616
differential_evolution,4,76,0.9,0.0001,0.4,0.001,adamw,32,0.9184549450874329,0.9267241358757019,27,38,71.3,False,2026-05-29T18:29:24.505909
differential_evolution,4,77,0.85,0.0005,0.6,0.05,adam,16,0.9356223344802856,0.9267241358757019,21,32,69.9,False,2026-05-29T18:30:38.798997
differential_evolution,4,78,0.8,0.005,0.5,0.1,adam,16,0.9442059993743896,0.931034505367279,,,0.0,True,2026-05-29T18:30:38.819919
differential_evolution,4,79,0.9,0.0005,0.3,0.1,adamw,16,0.9356223344802856,0.931034505367279,17,28,65.2,False,2026-05-29T18:31:48.290326
differential_evolution,4,80,0.9,0.0001,0.3,0.1,adam,8,0.9313304424285888,0.9181034564971924,,,0.0,True,2026-05-29T18:31:48.312297
differential_evolution,4,81,0.8,0.0005,0.6,0.1,adam,8,0.9484978318214417,0.9353448152542114,26,37,73.0,False,2026-05-29T18:33:02.783578
differential_evolution,4,82,0.9,0.001,0.6,0.1,adamw,16,0.9484978318214417,0.9396551847457886,17,28,62.4,False,2026-05-29T18:34:10.466894
differential_evolution,4,83,0.8,0.001,0.6,0.1,adam,8,0.9399141669273376,0.9482758641242981,15,26,58.9,False,2026-05-29T18:35:11.231834
differential_evolution,4,84,0.7,0.005,0.4,0.1,adam,16,0.9356223344802856,0.926724135875702,,,0.0,True,2026-05-29T18:35:11.245398
differential_evolution,4,85,0.8,0.0005,0.2,0.05,adamw,8,0.9012875556945801,0.9181034564971924,1,12,42.9,False,2026-05-29T18:35:56.057223
differential_evolution,4,86,0.8,0.005,0.2,0.1,adamw,16,0.9356223344802856,0.931034505367279,14,25,66.0,False,2026-05-29T18:37:07.092703
differential_evolution,4,87,0.85,0.0001,0.4,0.02,adam,16,0.9141631126403809,0.9094827771186829,17,28,67.7,False,2026-05-29T18:38:20.316785
differential_evolution,4,88,0.9,0.0001,0.5,0.005,adam,32,0.9098712205886841,0.9181034564971924,20,31,65.6,False,2026-05-29T18:39:31.288827
differential_evolution,4,89,0.8,0.005,0.5,0.1,adamw,16,0.9442059993743896,0.9267241358757019,19,30,74.0,False,2026-05-29T18:40:50.896607
differential_evolution,4,90,0.8,0.001,0.2,0.02,adam,32,0.9356223344802856,0.9353448152542114,24,35,72.1,False,2026-05-29T18:42:08.069050
differential_evolution,4,91,0.95,0.0001,0.6,0.1,adam,16,0.8927038908004761,0.8965517282485962,19,30,59.6,False,2026-05-29T18:43:12.750794
differential_evolution,4,92,0.8,0.005,0.4,0.1,adamw,32,0.9527897238731384,0.943965494632721,34,40,77.9,False,2026-05-29T18:44:35.624814
differential_evolution,4,93,0.85,0.001,0.4,0.1,adam,32,0.9399141669273376,0.9396551847457886,,,0.0,True,2026-05-29T18:44:35.647305
differential_evolution,4,94,0.8,0.0001,0.4,0.1,adamw,32,0.9098712205886841,0.8663793206214905,8,19,57.3,False,2026-05-29T18:45:38.626163
differential_evolution,4,95,0.85,0.0001,0.6,0.01,adam,16,0.9184549450874329,0.931034505367279,17,28,69.1,False,2026-05-29T18:46:54.257006
differential_evolution,4,96,0.85,0.005,0.6,0.05,adam,32,0.9227467775344848,0.926724135875702,,,0.0,True,2026-05-29T18:49:44.754815
differential_evolution,4,97,0.8,0.0005,0.6,0.1,adam,8,0.9484978318214417,0.9353448152542114,,,0.0,True,2026-05-29T18:49:44.755691
differential_evolution,4,98,0.85,0.0005,0.5,0.1,adamw,8,0.9356223344802856,0.9353448152542114,16,27,76.8,False,2026-05-29T18:51:06.567943
differential_evolution,4,99,0.7,0.005,0.4,0.05,adam,16,0.9313304424285889,0.9224137663841248,22,33,94.2,False,2026-05-29T18:52:44.462768
